,Tiempo_total,Cantidad_Colisiones,EGO_SCORE,Recorrido_total
0,35.24523735046387,0.0,0.0,0.0
1,144.28361630439758,0.0,0.0,0.0
2,110.33253979682922,2.0,16.565695276049567,24.081793012873888
3,110.34238123893738,0.0,0.0,0.0
4,248.18515515327454,1.0,7.377595172506972,43.140456384006136
5,248.1947100162506,0.0,0.0,0.0
6,113.18549919128418,1.0,7.093769814764126,24.068722556077425
7,397.11373233795166,1.0,2.8066312986206237,59.63193749406649
8,122.42625141143799,0.0,6.710790339315995,25.64023503320383
9,178.43663716316223,1.0,9.156840654906064,33.56307880000788
10,157.58548188209534,0.0,0.0,0.0
11,317.1620316505432,1.0,8.219471763582824,48.7786452133878
12,317.1773865222931,1.0,8.219073850805481,48.7786452133878
PROMEDIO,192.28235846299393,0.6153846153846154,5.088451397734743,23.66796259284702
