#{"t_start": 1682629822.210467, "env_id": null}
r,l,t
104.999999,92,1691.408651
7.000002,91,1692.972723
-10.8,4,1693.056403
102.400003,78,1694.364402
104.099999,65,1695.487781
101.099998,53,1696.385716
96.099998,60,1697.433269
101.999999,62,1698.472475
100.399998,40,1699.151989
102.499999,25,1699.63092
100.499998,44,1700.371044
-9.0,22,1700.758145
104.499999,48,1701.604193
101.699998,47,1702.396235
103.599999,120,1704.454296
101.899999,85,1705.880776
105.799999,82,1707.290048
102.599999,41,1707.983966
102.399999,51,1708.879659
108.999999,123,1710.972931
-4.9,78,1712.286803
102.799999,73,1713.543771
109.199999,101,1715.274615
104.299999,58,1716.255945
98.699998,41,1716.988942
103.699999,70,1718.170594
99.299998,41,1718.862379
104.999999,98,1720.541692
98.399998,32,1721.08789
-7.7,50,1721.968276
102.299999,29,1722.465332
99.499998,43,1723.197118
102.699999,54,1724.135337
102.799999,58,1725.11061
101.899999,52,1726.021118
-6.4,75,1727.277754
101.599998,28,1727.761578
99.399998,51,1728.651341
102.899999,77,1729.948878
101.999999,56,1730.925514
103.699999,58,1731.908858
-6.4,39,1732.606001
99.899998,29,1733.108476
101.499998,87,1734.601446
102.599999,56,1735.547318
-4.8,88,1737.060395
99.999998,39,1737.722689
100.699998,64,1738.832864
100.399998,67,1739.958924
101.099998,119,1741.999233
-5.1,49,1742.825093
102.399999,63,1743.91569
100.499998,35,1744.516823
102.099999,48,1745.321994
101.599998,91,1746.891795
102.999999,36,1747.504042
-8.3,56,1748.478676
102.699999,75,1749.73611
-8.1,22,1750.142925
100.199998,83,1751.531727
101.599998,70,1752.736883
100.199998,8,1752.88698
100.199998,26,1753.333848
102.899999,158,1755.999765
-10.8,22,1756.435936
98.599998,13,1756.664668
100.399998,46,1757.440358
102.299999,101,1759.162146
103.499999,137,1761.486023
99.499998,100,1763.191405
100.799998,11,1763.392421
0.300002,141,1765.784682
102.299999,80,1767.128567
103.099999,97,1768.792432
99.099998,93,1770.387958
97.199998,119,1772.396286
100.199998,2,1772.444962
101.399998,47,1773.241464
99.099998,75,1774.528281
-7.0,33,1775.092932
99.199998,31,1775.626987
99.599998,35,1776.254357
100.799998,32,1776.802804
103.899999,72,1778.010604
99.999998,150,1780.575948
101.399998,83,1781.974411
99.399998,75,1783.270441
99.500003,37,1783.897933
99.199998,61,1784.961972
105.399999,132,1787.211981
106.499999,167,1790.043596
-99.400005,99,1791.752113
99.799998,109,1793.611417
102.499999,145,1796.078176
99.999998,48,1796.892402
99.099998,48,1797.70467
101.299998,154,1800.353548
-6.3,67,1801.485422
99.199998,67,1802.640025
101.999999,71,1803.822908
101.599998,112,1805.716183
-6.0,201,1809.128595
-11.3,131,1811.360933
98.299998,145,1813.807439
103.099999,31,1814.335482
-3.3,201,1817.754283
101.599998,79,1819.084422
-1.499999,112,1820.996287
-9.0,43,1821.722952
100.099998,94,1823.331205
-14.8,27,1823.795426
-4.7,65,1824.912987
-4.5,201,1828.338832
103.799999,56,1829.288388
-7.3,171,1832.16071
102.199999,70,1833.377325
-96.399997,201,1836.760964
-0.399998,65,1837.892379
0.500002,38,1838.537071
101.599998,67,1839.687606
100.399998,124,1841.806262
101.399998,143,1844.228818
104.299999,142,1846.627839
100.399998,4,1846.711404
102.599999,155,1849.335895
104.099999,89,1850.848488
98.299998,55,1851.773664
99.799998,37,1852.439197
-4.5,82,1853.807845
100.799998,65,1854.922599
-11.3,119,1856.936655
-6.6,201,1860.317046
99.999998,33,1860.879547
103.599999,84,1862.323793
104.199999,84,1863.770749
97.999998,73,1864.995056
-95.999995,157,1867.677389
103.000003,102,1869.37664
101.599998,91,1870.941022
104.899999,73,1872.207329
104.299999,106,1873.988822
100.400003,82,1875.406315
98.699998,32,1875.954555
98.000003,64,1877.065232
-4.8,201,1880.449848
99.299998,38,1881.126968
-9.0,34,1881.70444
-10.7,74,1882.974258
100.099998,121,1885.037034
100.899998,99,1886.68054
100.099998,16,1886.961048
104.699999,92,1888.520275
100.999998,172,1891.467778
102.099999,54,1892.3737
102.799999,85,1893.833716
105.199999,61,1894.862438
-1.8,201,1898.272243
99.499998,31,1898.795567
2.300002,65,1899.882165
101.299998,133,1902.148502
100.499998,119,1904.171538
99.499998,34,1904.78373
100.499998,68,1905.925869
101.800003,96,1907.557336
-7.3,174,1910.48992
99.999998,90,1912.046467
100.499998,149,1914.587758
101.999999,80,1915.983522
103.599999,99,1917.673066
102.399999,84,1919.087684
101.599998,55,1920.043346
99.799998,100,1921.713436
102.899999,179,1924.795295
99.699998,42,1925.505597
1.800002,120,1927.555492
103.100003,121,1929.603444
100.999998,121,1931.658781
102.199999,175,1934.608595
100.399998,88,1936.105902
99.599998,29,1936.598757
99.699998,99,1938.292695
100.499998,101,1940.000749
99.099998,54,1940.906706
101.099998,116,1942.882561
101.799998,120,1944.942444
-98.599995,107,1946.760989
96.299998,122,1948.858226
89.899998,154,1951.450186
96.599998,44,1952.198691
103.099999,88,1953.723337
99.499998,88,1955.232255
99.899998,74,1956.478697
101.499998,39,1957.173876
98.399998,98,1958.816025
100.699998,28,1959.328608
103.799999,47,1960.12768
104.299999,70,1961.344325
100.399998,10,1961.52424
102.999999,102,1963.2343
101.299998,49,1964.096942
102.199999,28,1964.578914
100.599998,117,1966.558627
101.199998,15,1966.818129
-9.3,13,1967.053142
101.899999,46,1967.863353
103.199999,71,1969.057447
102.099999,21,1969.416495
93.499998,112,1971.322489
106.399999,100,1973.03188
-10.6,3,1973.098129
-6.7,60,1974.100748
0.200002,83,1975.52435
102.999999,36,1976.133333
-9.2,8,1976.281952
100.899998,81,1977.668796
-4.6,81,1979.062478
103.299999,96,1980.673404
