#{"t_start": 1689378241.868581, "env_id": null}
r,l,t
103.399999,61,903.811468
101.899999,31,904.390539
100.899998,42,905.118029
102.999999,42,905.856095
101.399998,20,906.244253
103.999999,64,907.386295
102.099999,48,908.257388
102.999999,42,909.013129
100.599998,24,909.481165
104.999999,77,910.817603
102.399999,45,911.637861
103.299999,42,912.379472
100.099998,10,912.637976
99.599998,14,912.947276
104.099999,50,913.835369
100.499998,20,914.238847
102.299999,38,914.916628
101.599998,37,915.591861
102.799999,49,916.478311
99.299998,11,916.705724
100.699998,7,916.869111
98.799998,15,917.179822
101.099998,23,917.601979
101.499998,15,917.915855
102.899999,50,918.831658
105.099999,60,919.844704
103.099999,52,920.729324
-95.800001,60,921.744493
-100.500002,16,922.082116
102.399999,27,922.564379
101.899999,46,923.403878
103.499999,53,924.387159
-100.900002,24,924.88786
-99.000002,13,925.149374
102.299999,23,925.666191
101.299998,31,926.244144
-99.600002,4,926.358163
99.999998,21,926.747694
99.699998,18,927.086631
102.799999,28,927.58675
101.999999,29,928.120028
99.699998,6,928.263219
101.199998,33,928.938005
102.699999,33,929.552376
103.099999,40,930.291209
107.299999,82,931.675491
106.999999,94,933.370657
101.199998,33,933.989168
102.999999,30,934.535068
104.099999,56,935.571817
105.099999,81,937.002234
100.099998,1,937.066437
104.699999,62,938.155685
100.699998,28,938.756553
104.399999,53,939.671671
-101.100002,13,939.933302
99.699998,24,940.380155
103.999999,58,941.45712
104.099999,71,942.762655
104.499999,75,944.087671
102.999999,36,944.79406
104.299999,43,945.553443
101.499998,18,945.930877
-97.900001,39,946.669357
103.899999,51,947.604498
104.099999,65,948.823174
101.899999,34,949.431196
103.299999,57,950.428074
99.799998,4,950.541501
104.199999,51,951.460824
-99.300002,16,951.76665
103.499999,35,952.443096
99.799998,19,952.799556
103.799999,38,953.604504
102.599999,50,954.486282
103.699999,64,955.624954
104.599999,73,956.92844
100.399998,16,957.268816
100.599998,30,957.802562
105.899999,77,959.152668
103.099999,52,960.104545
100.599998,21,960.494271
104.699999,62,961.589095
103.599999,57,962.577121
104.099999,59,963.669397
102.899999,47,964.508835
104.299999,64,965.657793
105.699999,72,966.91289
102.499999,49,967.813133
99.799998,22,968.26591
102.999999,30,968.81633
105.299999,83,970.345729
104.699999,65,971.489512
99.799998,16,971.796229
-100.800002,10,972.005118
101.099998,32,972.584341
100.599998,12,972.835572
103.699999,37,973.496086
106.099999,70,974.685222
100.699998,16,975.025456
101.599998,46,975.846895
103.199999,35,976.522003
102.199999,31,977.118922
100.399998,4,977.266144
104.299999,67,978.521118
99.799998,16,978.825698
100.599998,24,979.343818
-101.400002,13,979.616953
104.199999,63,980.758787
106.999999,88,982.28425
99.799998,16,982.589105
103.599999,48,983.474545
101.799998,42,984.231743
101.099998,23,984.688896
100.999998,31,985.270616
99.799998,22,985.708384
100.499998,23,986.160181
101.499998,36,986.787446
104.099999,50,987.65888
103.299999,45,988.47826
102.799999,52,989.384466
101.199998,45,990.168804
99.199998,13,990.458929
102.399999,36,991.105281
100.799998,29,991.638243
104.299999,43,992.412571
103.199999,50,993.374833
102.999999,51,994.300008
100.899998,27,994.782931
104.399999,56,995.731658
104.899999,70,996.94648
104.999999,68,998.150931
99.299998,20,998.538106
102.599999,29,999.055072
101.999999,23,999.52386
-98.000001,35,1000.164722
101.499998,27,1000.666394
101.699998,35,1001.279148
103.699999,61,1002.438241
100.699998,16,1002.78128
103.199999,47,1003.633737
100.399998,4,1003.75134
102.599999,35,1004.362753
102.499999,46,1005.181416
102.299999,44,1005.987068
100.699998,22,1006.391049
105.799999,58,1007.370519
103.899999,66,1008.609784
-99.000002,28,1009.124635
101.799998,33,1009.720938
-100.800002,31,1010.267427
104.199999,48,1011.109395
103.299999,48,1012.024348
103.599999,48,1012.894757
101.999999,29,1013.41104
104.099999,53,1014.360649
104.599999,64,1015.50216
106.899999,84,1017.030895
102.799999,46,1017.867486
99.699998,21,1018.259748
101.299998,13,1018.517395
100.699998,16,1018.853715
104.399999,59,1019.869356
102.899999,47,1020.708073
103.999999,55,1021.728392
105.899999,77,1023.028866
-95.400001,61,1024.12337
103.799999,47,1024.944439
102.199999,49,1025.814013
100.399998,22,1026.231324
101.899999,19,1026.588128
102.099999,36,1027.344397
101.799998,39,1028.089622
101.299998,28,1028.653824
102.299999,47,1029.541019
107.099999,83,1030.972246
101.399998,32,1031.569276
98.999998,17,1031.893544
106.299999,81,1033.375794
100.999998,28,1033.996984
103.899999,45,1034.830919
103.399999,34,1035.458335
101.599998,40,1036.216273
102.799999,40,1036.972771
-99.100002,9,1037.200057
101.799998,36,1037.860548
102.999999,30,1038.439198
102.199999,43,1039.228971
105.599999,65,1040.356326
102.199999,25,1040.841746
105.799999,79,1042.292757
100.299998,30,1042.865925
101.999999,41,1043.621861
100.199998,17,1043.977607
102.599999,26,1044.492316
101.399998,14,1044.79878
103.599999,57,1045.846065
101.899999,40,1046.600713
105.099999,60,1047.699079
103.899999,60,1048.80396
102.999999,45,1049.772429
-96.700001,54,1050.719423
101.499998,24,1051.234365
101.299998,25,1051.70131
105.099999,63,1052.944785
100.799998,23,1053.397008
102.299999,44,1054.20411
104.100003,68,1055.392106
101.799998,18,1055.794538
104.299999,67,1057.017532
100.799998,23,1057.469951
103.899999,51,1058.468703
104.299999,58,1059.532658
104.099999,50,1060.433346
100.399998,4,1060.54899
106.699999,85,1062.074423
100.899998,18,1062.444916
101.999999,35,1063.071654
103.799999,53,1064.101354
103.799999,56,1065.056
101.499998,39,1065.730335
100.899998,39,1066.486446
102.199999,37,1067.195675
103.199999,50,1068.14373
99.399998,15,1068.433851
102.299999,23,1068.850788
104.599999,67,1070.063803
101.499998,36,1070.771686
101.499998,45,1071.659224
106.399999,79,1073.077161
102.499999,43,1073.84922
102.599999,41,1074.603233
-100.900002,15,1074.895656
-98.400002,28,1075.460627
103.699999,43,1076.220666
105.799999,76,1077.601456
105.299999,80,1079.00014
103.299999,51,1079.949856
100.499998,29,1080.51296
104.299999,43,1081.287432
103.099999,58,1082.381451
103.199999,44,1083.173307
105.099999,60,1084.221298
103.999999,58,1085.249186
99.299998,11,1085.540271
102.199999,31,1086.091689
103.899999,42,1086.910128
101.899999,37,1087.591793
101.999999,32,1088.156136
101.799998,30,1088.756073
103.199999,38,1089.47945
106.399999,82,1090.98964
-96.300001,67,1092.146767
-101.100002,13,1092.437543
103.399999,46,1093.333049
104.599999,67,1094.5082
101.799998,18,1094.89557
103.199999,50,1095.783546
100.599998,6,1095.930617
101.799998,39,1096.707596
103.699999,43,1097.514471
103.699999,49,1098.417184
101.899999,37,1099.109452
103.899999,63,1100.233495
-100.500002,16,1100.540925
101.099998,29,1101.123066
102.599999,50,1102.044176
102.199999,43,1102.84963
102.699999,48,1103.701652
103.599999,60,1104.798574
103.999999,64,1105.955182
103.099999,43,1106.726969
100.899998,36,1107.353485
106.599999,90,1108.949847
106.299999,84,1110.428814
102.499999,46,1111.235029
100.199998,26,1111.770392
105.799999,70,1113.055794
101.499998,33,1113.665875
102.099999,42,1114.392731
104.399999,59,1115.453089
101.299998,34,1116.046952
104.499999,51,1116.98408
102.399999,48,1117.893138
104.299999,43,1118.631404
102.899999,50,1119.4842
99.199998,13,1119.758083
101.799998,27,1120.240283
103.599999,45,1121.094732
100.799998,32,1121.741117
100.799998,35,1122.405717
102.499999,43,1123.25827
101.399998,14,1123.534583
100.699998,19,1123.890754
101.999999,38,1124.567881
102.899999,32,1125.130337
102.499999,37,1125.81868
106.799999,92,1127.448781
105.499999,76,1128.768418
104.199999,57,1129.765261
100.399998,25,1130.233432
102.699999,33,1130.846182
103.699999,55,1131.797443
103.799999,56,1132.780361
-98.800002,33,1133.438008
-97.300001,27,1133.984982
101.299998,25,1134.469151
100.799998,29,1134.983742
100.999998,22,1135.404219
-96.300001,40,1136.132529
101.299998,16,1136.439294
101.199998,36,1137.101431
101.899999,19,1137.48103
107.099999,83,1139.040141
100.199998,17,1139.377353
105.599999,71,1140.762587
-97.300001,66,1141.969137
102.099999,24,1142.456183
102.999999,51,1143.367608
100.899998,30,1143.938603
-98.500002,24,1144.371235
101.599998,43,1145.145427
106.099999,79,1146.497572
101.799998,36,1147.14448
103.199999,56,1148.1314
103.699999,55,1149.197392
102.899999,38,1149.968238
103.199999,35,1150.626767
-97.600001,36,1151.270972
104.299999,52,1152.250515
105.699999,72,1153.496203
101.399998,23,1153.983063
101.099998,20,1154.355683
105.299999,53,1155.301402
102.499999,43,1156.090293
103.499999,47,1156.925499
103.099999,49,1157.830379
101.799998,27,1158.359616
103.599999,57,1159.37472
100.799998,20,1159.795618
101.899999,43,1160.566534
100.699998,34,1161.178983
104.699999,68,1162.353531
99.999998,9,1162.54807
107.999999,83,1163.99613
99.999998,15,1164.287103
102.399999,33,1164.95007
102.599999,26,1165.484184
100.299998,15,1165.77872
-100.200002,19,1166.132134
102.599999,32,1166.760977
100.999998,31,1167.312306
103.399999,52,1168.312834
102.499999,25,1168.860462
-96.600001,52,1169.906586
103.099999,31,1170.521989
101.899999,37,1171.212428
102.699999,45,1172.038814
103.999999,52,1173.086669
105.699999,75,1174.43992
103.999999,64,1175.612857
106.599999,84,1177.057257
104.299999,55,1178.069729
99.099998,12,1178.310908
105.699999,72,1179.55098
101.699998,32,1180.214056
104.199999,48,1181.080225
102.099999,30,1181.691431
103.099999,43,1182.463974
104.799999,60,1183.555376
104.899999,73,1184.873086
-97.600001,42,1185.634225
103.599999,57,1186.649203
106.599999,84,1188.099421
104.899999,64,1189.195913
102.599999,26,1189.696815
102.899999,56,1190.744178
-96.900001,46,1191.564116
103.699999,43,1192.401355
-101.100002,10,1192.629281
103.299999,42,1193.387925
101.599998,31,1193.952102
-97.900001,27,1194.504088
101.800003,21,1194.909874
102.699999,39,1195.619304
102.699999,30,1196.186757
105.299999,62,1197.268796
102.899999,44,1198.047744
100.699998,7,1198.2114
99.899998,23,1198.664725
-99.200002,11,1198.88682
101.499998,15,1199.192866
102.499999,40,1199.916739
103.999999,55,1200.886713
104.499999,63,1201.982083
100.199998,17,1202.354602
104.499999,45,1203.188302
103.099999,40,1203.90849
102.999999,39,1204.583351
103.799999,38,1205.387108
106.299999,90,1206.915571
102.599999,41,1207.672076
100.899998,30,1208.238754
105.799999,73,1209.559125
-96.000001,76,1210.944281
100.499998,20,1211.322936
102.599999,44,1212.225977
-99.800002,20,1212.691147
102.099999,30,1213.224491
100.799998,26,1213.707679
105.399999,75,1215.041306
100.099998,37,1215.684594
104.599999,49,1216.557385
105.799999,76,1217.954951
104.899999,67,1219.190746
100.699998,28,1219.768538
103.099999,31,1220.365645
105.799999,79,1221.845195
105.599999,83,1223.398167
104.699999,71,1224.68745
99.399998,15,1224.992841
103.799999,41,1225.721979
105.099999,63,1226.954592
102.599999,32,1227.682104
103.499999,47,1228.553948
105.999999,78,1229.932529
103.099999,55,1230.915331
101.899999,22,1231.321148
100.499998,11,1231.582435
102.400003,51,1232.451865
101.199998,39,1233.178374
101.199998,27,1233.674993
100.699998,22,1234.113016
101.399998,20,1234.499106
103.099999,58,1235.512847
101.999999,47,1236.333956
101.699998,17,1236.675086
100.799998,17,1237.048595
104.399999,59,1238.127516
102.299999,44,1238.92065
99.799998,16,1239.24055
-100.300002,12,1239.498638
101.699998,23,1239.947706
101.399998,32,1240.514539
102.799999,43,1241.303595
103.699999,55,1242.298096
104.699999,56,1243.333431
101.699998,17,1243.707152
105.799999,82,1245.12775
103.299999,51,1246.045069
102.699999,27,1246.528574
104.899999,55,1247.493722
-101.400002,16,1247.802009
100.399998,22,1248.203003
103.499999,50,1249.109684
105.399999,69,1250.298022
-100.200002,13,1250.588456
101.499998,36,1251.331381
102.999999,57,1252.358408
102.399999,24,1252.824757
104.899999,64,1253.964885
101.399998,35,1254.57533
100.299998,9,1254.78535
101.399998,14,1255.060876
102.899999,47,1255.946019
106.999999,85,1257.442853
105.099999,63,1258.633836
102.699999,42,1259.45307
100.099998,19,1259.84094
99.699998,18,1260.216297
102.899999,44,1260.972677
104.899999,70,1262.159713
102.999999,51,1263.033698
104.399999,50,1263.886445
107.699999,98,1265.512258
106.399999,88,1267.043325
105.299999,71,1268.313128
99.899998,20,1268.684075
100.599998,15,1268.978142
104.899999,49,1269.92783
105.999999,75,1271.230144
101.999999,50,1272.116727
100.499998,17,1272.439447
105.899999,59,1273.439175
102.899999,44,1274.195678
-98.300002,44,1274.952077
103.299999,36,1275.595626
100.999998,13,1275.854256
106.099999,85,1277.383363
104.199999,66,1278.633472
103.599999,57,1279.643508
99.599998,23,1280.064273
100.699998,31,1280.675466
104.599999,64,1281.864617
103.299999,57,1282.875673
106.599999,75,1284.211238
105.399999,78,1285.579252
105.199999,67,1286.803696
105.299999,68,1288.008812
101.299998,37,1288.687334
102.699999,30,1289.265795
-99.400002,12,1289.510349
105.099999,54,1290.461027
-100.200002,22,1290.861584
103.199999,47,1291.749648
101.099998,32,1292.315148
103.499999,50,1293.202835
101.499998,39,1293.911307
105.199999,61,1294.939576
102.499999,46,1295.793723
106.099999,82,1297.250797
104.699999,71,1298.585308
104.299999,64,1299.76239
103.900003,66,1301.061326
103.999999,61,1302.167171
102.499999,49,1303.070642
101.799998,36,1303.812736
102.299999,23,1304.239094
102.199999,22,1304.641994
106.399999,85,1306.197157
104.899999,76,1307.56409
102.799999,46,1308.35102
102.899999,44,1309.144437
101.299998,34,1309.756888
103.099999,40,1310.499647
102.599999,38,1311.159151
101.499998,36,1311.819484
107.699999,89,1313.415508
107.099999,98,1315.08728
103.999999,58,1316.117638
101.199998,12,1316.364079
103.799999,47,1317.183617
-95.600001,65,1318.356366
103.599999,39,1319.064777
104.199999,63,1320.261817
102.999999,48,1321.099021
101.499998,15,1321.413154
101.999999,20,1321.803091
98.699998,17,1322.142111
106.999999,85,1323.640498
102.999999,51,1324.621375
102.199999,37,1325.268736
105.199999,61,1326.343469
-95.500001,75,1327.699399
101.899999,22,1328.101229
-101.200002,12,1328.409172
103.499999,41,1329.15487
101.199998,30,1329.710995
106.899999,78,1331.042412
103.499999,56,1332.073926
101.699998,17,1332.394134
105.599999,68,1333.536643
102.099999,30,1334.066958
101.599998,16,1334.408723
102.099999,45,1335.200687
104.999999,65,1336.421124
101.999999,41,1337.193315
103.599999,51,1338.110958
103.299999,51,1339.012477
100.299998,33,1339.656779
103.099999,52,1340.57667
104.299999,67,1341.74893
104.799999,54,1342.682204
105.099999,63,1343.828576
102.999999,60,1344.874797
99.499998,19,1345.231608
104.099999,62,1346.390718
-97.400001,41,1347.160794
102.199999,43,1347.93517
102.899999,47,1348.804951
103.399999,46,1349.65595
104.699999,68,1350.827374
103.899999,66,1352.054242
103.999999,61,1353.138192
103.699999,61,1354.215981
101.099998,17,1354.536677
101.699998,35,1355.182387
105.299999,71,1356.422571
99.699998,12,1356.727965
103.199999,38,1357.384319
102.299999,44,1358.154799
100.099998,19,1358.521188
100.699998,22,1358.957836
104.899999,73,1360.420727
105.699999,90,1362.059074
108.399999,108,1363.984988
100.899998,30,1364.548463
104.099999,47,1365.405464
105.999999,69,1366.590064
103.299999,48,1367.538181
103.399999,61,1368.651438
99.899998,11,1368.913497
101.799998,18,1369.254143
104.899999,55,1370.246473
100.199998,17,1370.584815
106.299999,66,1371.742664
-93.800001,83,1373.192445
104.099999,41,1373.933044
106.899999,99,1375.60591
104.799999,72,1376.871951
102.699999,48,1377.693643
103.699999,58,1378.772781
100.899998,15,1379.143154
105.099999,72,1380.402709
103.799999,56,1381.414535
103.399999,49,1382.311766
102.499999,34,1382.974194
104.399999,59,1384.002104
103.199999,50,1384.919226
104.499999,66,1386.058318
103.199999,32,1386.688554
100.099998,25,1387.170978
106.799999,74,1388.475187
104.999999,71,1389.797376
104.999999,65,1391.062924
99.599998,17,1391.459256
103.799999,50,1392.379995
102.499999,28,1392.991309
101.299998,40,1393.761138
100.899998,9,1393.986213
99.599998,23,1394.413525
105.099999,54,1395.411508
102.199999,31,1395.989335
105.499999,76,1397.322271
-99.500002,35,1397.955713
102.000003,38,1398.643649
102.999999,57,1399.66116
102.099999,42,1400.432692
-96.600001,34,1401.091658
101.699998,32,1401.685557
101.399998,41,1402.441482
101.499998,33,1403.051395
104.699999,56,1404.052563
105.199999,70,1405.245744
101.299998,25,1405.730335
101.500003,30,1406.280579
104.499999,51,1407.156542
-98.500002,39,1407.898132
102.299999,23,1408.346575
103.599999,42,1409.119848
104.599999,55,1410.205572
-99.200002,32,1410.767686
102.499999,25,1411.21922
102.299999,38,1411.927889
103.499999,35,1412.620303
103.899999,51,1413.601426
104.599999,64,1414.695728
101.199998,27,1415.209842
104.199999,48,1416.083479
101.999999,26,1416.601891
101.499998,33,1417.244027
103.599999,39,1417.952212
102.999999,42,1418.712272
103.099999,40,1419.45248
103.599999,48,1420.306009
100.599998,18,1420.649243
104.099999,41,1421.389481
102.199999,43,1422.13072
99.999998,27,1422.61278
104.099999,47,1423.497735
100.799998,26,1423.997492
-99.300002,19,1424.389547
-98.300002,17,1424.742306
102.199999,46,1425.645452
103.899999,54,1426.744012
103.299999,51,1427.64521
101.799998,27,1428.158673
101.999999,20,1428.530647
99.699998,18,1428.884223
103.599999,54,1429.869195
100.999998,28,1430.431896
101.699998,17,1430.754356
-97.200001,40,1431.44722
101.299998,40,1432.190754
102.999999,48,1433.029771
102.899999,35,1433.719513
-99.700002,24,1434.189923
102.699999,54,1435.141854
98.999998,14,1435.430326
107.299999,76,1436.782893
103.099999,46,1437.633853
101.899999,19,1438.036174
103.199999,35,1438.694405
103.699999,58,1439.755477
102.799999,46,1440.57503
-99.900002,13,1440.852385
100.299998,3,1440.952122
103.499999,38,1441.626062
100.599998,18,1441.996234
98.999998,26,1442.54044
101.299998,34,1443.156379
-100.000002,24,1443.591299
101.099998,32,1444.187925
103.699999,52,1445.154357
104.499999,69,1446.331847
102.299999,44,1447.137129
104.599999,61,1448.188178
99.899998,17,1448.511854
103.099999,55,1449.512074
100.099998,25,1449.995067
104.499999,48,1450.928176
100.999998,10,1451.137638
101.799998,42,1451.915677
102.199999,37,1452.62449
102.599999,56,1453.6466
102.999999,45,1454.517478
101.799998,36,1455.210185
104.399999,65,1456.334539
101.899999,19,1456.704089
104.499999,69,1457.893008
99.699998,15,1458.220057
101.399998,32,1458.786808
104.199999,54,1459.803228
103.199999,47,1460.708534
104.499999,69,1461.935461
104.499999,66,1463.138354
103.599999,39,1463.911981
-95.400001,67,1465.187035
104.499999,51,1466.106014
104.699999,77,1467.474089
101.099998,14,1467.747201
103.399999,34,1468.393096
103.899999,54,1469.327341
105.299999,68,1470.596976
102.499999,40,1471.292719
102.499999,40,1472.004289
103.299999,36,1472.709945
-101.000002,17,1473.114575
103.500003,41,1473.837314
104.299999,61,1474.931507
102.299999,38,1475.652139
103.799999,59,1476.680768
104.599999,67,1477.838211
-100.200002,25,1478.32089
103.599999,36,1478.977937
100.999998,31,1479.590195
-100.100002,29,1480.168254
101.799998,30,1480.700253
100.799998,26,1481.170763
103.399999,34,1481.765275
104.599999,82,1483.22917
103.899999,54,1484.260088
99.599998,20,1484.634104
102.399999,24,1485.131618
102.199999,67,1486.320512
104.299999,55,1487.286555
101.299998,31,1487.849961
99.899998,11,1488.075258
103.199999,32,1488.770615
101.599998,16,1489.123331
101.099998,11,1489.348418
103.099999,52,1490.298281
-96.700001,33,1490.893885
101.899999,40,1491.588629
100.399998,25,1492.055997
98.799998,15,1492.379413
104.299999,61,1493.406653
101.299998,31,1493.954207
104.199999,60,1495.079613
100.599998,6,1495.224281
100.199998,5,1495.371086
103.499999,35,1496.03065
103.799999,53,1496.934098
-96.400001,60,1497.998465
104.599999,46,1498.819535
105.099999,93,1500.393079
105.699999,69,1501.603417
101.199998,36,1502.276642
104.999999,53,1503.228869
101.899999,43,1504.04652
101.999999,32,1504.628304
105.799999,88,1506.218426
103.999999,52,1507.120713
101.399998,14,1507.459062
104.599999,58,1508.507204
100.599998,27,1509.089239
104.699999,50,1510.039587
104.799999,54,1511.022449
101.799998,21,1511.492842
102.299999,23,1511.910455
101.199998,27,1512.466857
100.999998,22,1512.916108
101.899999,40,1513.607232
103.199999,53,1514.541989
101.999999,32,1515.135037
105.499999,61,1516.221222
103.299999,54,1517.184217
103.399999,61,1518.341118
100.999998,16,1518.67847
100.699998,25,1519.147302
105.399999,54,1520.209324
105.099999,78,1521.624427
102.799999,49,1522.539608
101.699998,35,1523.283496
104.599999,64,1524.40806
101.699998,32,1525.006547
102.799999,40,1525.726624
101.299998,25,1526.192744
103.199999,47,1527.077267
104.299999,52,1528.024976
-100.000002,15,1528.314065
103.899999,57,1529.395792
103.899999,69,1530.604419
101.099998,20,1531.038804
104.699999,53,1531.984832
-98.600002,44,1532.806356
101.599998,25,1533.256931
103.099999,31,1533.82167
100.199998,23,1534.276076
106.399999,70,1535.547796
101.499998,30,1536.130015
102.499999,31,1536.692456
102.499999,40,1537.454014
102.299999,41,1538.177408
100.999998,10,1538.419015
104.499999,45,1539.239681
98.999998,8,1539.425086
108.199999,85,1540.909162
107.499999,87,1542.391211
101.199998,30,1542.953817
-100.500002,28,1543.501082
100.799998,38,1544.163604
102.999999,45,1545.000518
104.099999,59,1546.049067
104.599999,67,1547.257364
103.599999,60,1548.398466
99.499998,13,1548.687731
104.999999,53,1549.619901
100.799998,23,1550.069755
101.999999,38,1550.78007
101.699998,38,1551.440954
103.999999,40,1552.152144
103.799999,47,1553.03923
102.999999,51,1554.051608
103.899999,60,1555.125492
101.099998,29,1555.67291
102.599999,26,1556.173838
102.299999,23,1556.610246
102.799999,55,1557.639311
99.999998,15,1557.982456
-101.100002,25,1558.44603
-98.900002,11,1558.686868
101.699998,17,1559.010427
102.699999,27,1559.525044
105.899999,77,1560.87979
100.899998,30,1561.417946
101.599998,34,1562.098509
100.099998,13,1562.388242
99.199998,10,1562.614684
103.199999,44,1563.403241
104.299999,49,1564.321904
100.999998,34,1564.94942
104.099999,44,1565.723755
101.199998,33,1566.369329
104.899999,49,1567.316404
103.399999,58,1568.416354
105.699999,78,1569.803699
106.199999,86,1571.314025
104.699999,65,1572.50532
104.799999,69,1573.746338
105.499999,85,1575.216982
102.099999,30,1575.873958
102.099999,33,1576.452174
100.999998,28,1576.971728
99.199998,16,1577.310669
105.899999,62,1578.517866
102.999999,48,1579.369027
104.999999,59,1580.398125
103.999999,61,1581.492844
104.299999,49,1582.391883
103.399999,43,1583.182975
-97.500001,37,1583.875806
103.999999,46,1584.761817
102.199999,28,1585.292106
102.499999,31,1585.887107
102.899999,41,1586.595694
99.099998,18,1586.949193
100.699998,10,1587.190722
103.499999,35,1587.822967
102.999999,45,1588.740283
104.199999,42,1589.481859
103.099999,43,1590.258925
100.299998,3,1590.375587
101.199998,12,1590.651972
104.599999,49,1591.556545
101.299998,37,1592.250405
100.499998,17,1592.663867
104.099999,62,1593.770076
101.599998,31,1594.333931
102.199999,28,1594.8341
103.099999,55,1595.781611
-101.100002,25,1596.23921
103.999999,46,1597.080131
99.999998,15,1597.373727
100.999998,10,1597.582801
101.899999,19,1597.957387
102.199999,22,1598.359247
102.099999,36,1598.990401
101.799998,42,1599.75315
101.299998,37,1600.431542
100.499998,23,1600.882123
101.399998,32,1601.463649
102.399999,36,1602.125268
101.299998,13,1602.411373
102.999999,48,1603.350364
105.899999,74,1604.721476
105.499999,79,1606.105938
101.799998,30,1606.63479
107.399999,77,1608.009002
-100.900002,15,1608.298861
102.199999,34,1608.962349
103.899999,54,1609.910454
101.399998,26,1610.409215
103.499999,41,1611.150839
100.199998,5,1611.281754
102.199999,37,1611.955794
102.699999,45,1612.795215
104.299999,58,1613.842048
101.899999,37,1614.490084
104.199999,45,1615.328478
103.499999,53,1616.329796
105.099999,69,1617.638332
-97.800001,46,1618.507309
100.499998,20,1618.876966
101.899999,19,1619.249696
102.899999,38,1620.058251
101.399998,29,1620.608061
102.299999,38,1621.283222
104.399999,62,1622.45607
100.199998,14,1622.728317
-95.800001,69,1623.962502
100.299998,9,1624.162125
103.999999,40,1624.857612
100.299998,24,1625.29449
101.499998,15,1625.617147
101.299998,37,1626.292745
101.699998,41,1627.119222
100.400003,10,1627.349463
103.799999,41,1628.055465
101.599998,34,1628.712997
101.899999,28,1629.260509
101.699998,41,1630.037436
100.399998,16,1630.4977
102.799999,28,1631.374897
101.899999,19,1631.898246
99.399998,18,1632.491971
105.799999,67,1633.733434
103.199999,41,1634.503757
105.299999,71,1635.763027
100.699998,22,1636.213212
101.299998,16,1636.538033
103.399999,40,1637.260267
104.199999,42,1637.98469
-99.200002,11,1638.242106
102.699999,45,1639.032554
-99.200002,32,1639.594856
102.299999,35,1640.221455
101.699998,32,1640.80106
104.499999,57,1641.848257
100.799998,26,1642.320557
102.299999,26,1642.787162
100.899998,30,1643.317135
-99.500002,23,1643.801311
101.899999,40,1644.495981
101.699998,32,1645.061014
101.799998,39,1645.737903
104.699999,71,1647.027462
102.899999,47,1647.831004
101.299998,16,1648.18775
105.299999,80,1649.591003
103.899999,78,1650.927169
101.199998,27,1651.46054
100.999998,34,1652.135348
102.399999,45,1652.94236
101.999999,20,1653.346793
106.799999,83,1654.76598
-97.100001,59,1655.861914
101.799998,36,1656.541681
100.599998,24,1657.026481
102.499999,34,1657.622667
99.399998,21,1658.07623
105.399999,60,1659.188562
105.099999,75,1660.527059
101.299998,25,1660.997381
102.299999,35,1661.64474
103.199999,32,1662.227412
101.499998,30,1662.777124
103.599999,54,1663.728666
101.799998,39,1664.436667
100.099998,1,1664.501968
98.799998,12,1664.774801
-96.900001,31,1665.355751
100.399998,31,1665.96845
105.299999,65,1667.109998
106.999999,91,1668.623835
102.199999,46,1669.461804
103.399999,43,1670.31442
102.299999,53,1671.24996
100.299998,27,1671.734579
-98.900002,35,1672.348523
103.399999,46,1673.173533
102.399999,45,1673.99321
100.799998,8,1674.173118
104.899999,61,1675.269619
-97.000001,54,1676.235914
-98.400002,19,1676.626473
102.299999,32,1677.206294
103.599999,45,1678.043299
-95.700001,64,1679.153725
103.099999,31,1679.718013
103.199999,44,1680.542552
102.899999,47,1681.350664
102.699999,27,1681.831431
100.699998,25,1682.286042
-100.500002,16,1682.588631
101.599998,34,1683.212672
99.199998,16,1683.537284
103.199999,32,1684.215386
103.199999,50,1685.116299
100.199998,32,1685.710389
-96.800001,44,1686.537401
101.799998,42,1687.297747
101.099998,29,1687.825133
103.099999,46,1688.745098
100.999998,19,1689.098776
104.299999,43,1689.838735
105.099999,72,1691.110818
102.999999,39,1691.803802
107.599999,88,1693.429278
104.999999,71,1694.711793
103.199999,50,1695.583102
103.199999,59,1696.632264
100.699998,31,1697.228057
99.999998,9,1697.42733
102.199999,31,1697.987246
103.599999,63,1699.052632
101.399998,26,1699.552444
102.399999,39,1700.292775
102.199999,31,1700.888638
106.299999,78,1702.33779
105.099999,60,1703.368593
102.899999,50,1704.250282
103.499999,62,1705.313151
102.999999,45,1706.129406
101.399998,35,1706.739094
100.799998,11,1706.982584
100.299998,15,1707.272959
104.999999,59,1708.363804
99.499998,10,1708.573684
102.999999,33,1709.216357
102.999999,66,1710.359481
101.399998,32,1710.938621
103.099999,31,1711.489098
101.499998,36,1712.168197
103.999999,58,1713.203069
101.199998,33,1713.796426
103.899999,60,1714.843481
103.399999,58,1715.823532
103.299999,57,1716.806251
-95.600001,59,1717.864481
103.399999,46,1718.687608
100.099998,13,1718.948599
104.299999,49,1719.818058
102.599999,38,1720.526433
104.299999,67,1721.685676
-99.900002,19,1722.037252
104.799999,48,1722.859929
100.899998,39,1723.551504
99.499998,19,1723.907119
-98.600002,41,1724.621828
-97.100001,35,1725.254002
103.399999,52,1726.141321
103.999999,61,1727.20093
103.499999,35,1727.847337
105.799999,76,1729.219917
106.499999,89,1730.7634
101.799998,39,1731.472754
101.599998,40,1732.181091
